word,unique_id,label
portiere,20080375_e_3.18_3.24,1.0
solare,27155747_e_3.73_3.76,1.0
particolare,20059466_<dummye>_3.29_3.3,1.0
mostre,20283627_e_3.34_3.39,1.0
essere,19976541_e_4.56_4.59,0.0
viaggiare,21565204_<dummye>_4.76_4.77,1.0
me,17648414_e_4.53_4.61,1.0
garantire,19997787_e_4.46_4.49,0.0
padre,21552336_e_2.36_2.48,1.0
squadre,20498051_e_4.24_4.32,1.0
apre,20324062_e_1.89_1.92,0.0
sindrome,19995445_e_1.53_1.74,1.0
assaggiare,20063771_e_3.96_4.0,0.0
come,37972433_e_1.23_1.32,1.0
come,20522335_e_6.23_6.33,1.0
bandiere,26068357_e_4.11_4.15,0.0
fare,20040861_e_1.22_1.36,1.0
centre,20088298_e_4.8_5.3,-1.0
soddisfare,38052735_e_4.83_4.91,1.0
mare,18403170_e_2.63_2.68,1.0
tre,21641706_e_2.32_2.4,1.0
giocare,20780459_e_3.1_3.17,1.0
possedere,25487959_e_3.59_4.15,1.0
mare,27596651_e_3.13_3.17,0.0
stampare,18140744_e_4.21_4.26,1.0
come,22746777_e_2.54_2.57,0.0
particolare,20071158_e_4.22_4.52,1.0
vivere,25469051_e_2.41_2.7,1.0
avere,18264386_e_0.41_0.44,0.0
padre,17859890_e_1.97_2.09,1.0
altre,20057705_e_3.9_3.96,0.0
giudicare,20290548_e_3.21_3.29,1.0
decorare,20004234_e_1.34_1.42,1.0
recuperare,26554960_e_2.57_2.64,1.0
quartiere,20023171_e_2.25_2.28,0.0
giocare,17415790_<dummye>_1.16_1.17,-1.0
pioniere,18841144_<dummye>_4.17_4.18,1.0
creare,27478129_e_3.05_3.1,1.0
abbaiare,24761818_e_1.89_1.93,1.0
procedure,20001971_e_3.1_3.17,1.0
squadre,24066394_e_2.41_2.51,1.0
nell'ottobre,20073134_<dummye>_1.44_1.45,1.0
consigliere,20272630_<dummye>_1.21_1.22,0.0
triangolare,24533091_e_3.0_3.06,1.0
elitre,20271297_e_2.19_2.32,1.0
ore,26949621_<dummye>_2.61_2.62,1.0
dimenticare,21697763_e_2.79_2.85,1.0
essere,24849465_<dummye>_3.34_3.35,0.0
essere,18511976_<dummye>_1.52_1.53,0.0
continuare,17542982_e_3.63_3.66,0.0
come,20043587_e_2.08_2.12,1.0
viene,19993885_e_0.76_0.8,-1.0
andare,17536274_e_1.17_1.34,1.0
giovane,20024643_e_3.85_3.88,1.0
colore,21341378_e_2.15_2.22,1.0
inoltre,23609580_e_1.65_1.92,1.0
ulteriore,20244162_e_5.18_5.22,1.0
misure,18786117_e_2.54_2.73,1.0
appare,19797863_e_1.59_2.07,-1.0
mentre,20358979_e_0.88_0.95,-1.0
preghiere,27675592_e_4.84_4.9,1.0
predecessore,21341321_e_2.24_2.37,1.0
essere,20292923_e_3.73_3.85,0.0
vincitore,20011924_e_1.75_1.82,1.0
tre,20365459_e_5.82_5.87,1.0
ulteriore,17881417_e_2.96_3.09,1.0
dare,20011210_e_2.64_2.73,1.0
inoltre,25206950_<dummye>_2.67_2.68,1.0
sempre,37013075_<dummye>_3.02_3.03,1.0
tornare,23754421_<dummye>_4.24_4.25,1.0
andare,20025546_e_4.13_4.19,0.0
collaboratore,20290472_e_2.88_3.04,1.0
essere,19975611_e_1.46_1.49,1.0
mentre,30429457_e_3.82_4.08,-1.0
assume,20674886_e_3.02_3.14,1.0
come,20090532_e_1.63_1.7,1.0
come,25183110_e_6.87_6.91,1.0
popolare,38261164_e_4.86_4.95,1.0
tre,20303127_e_2.08_2.17,1.0
scopre,22364783_<dummye>_0.54_0.55,-1.0
altre,19991305_<dummye>_4.34_4.35,1.0
attraversare,32179582_e_3.0_3.09,0.0
padre,20301904_e_3.21_3.32,1.0
funzionare,20050628_e_2.0_2.15,1.0
quartiere,20016325_e_2.24_2.27,1.0
come,30368368_<dummye>_1.66_1.67,1.0
novembre,26947488_<dummye>_3.27_3.28,1.0
padre,20033940_<dummye>_1.71_1.72,1.0
there,35082845_<dummye>_0.72_0.73,-1.0
essere,20067913_e_1.14_1.17,0.0
sbloccare,25481897_e_5.98_6.17,1.0
particolare,20047391_e_2.29_2.41,1.0
novembre,28967845_e_1.07_1.15,1.0
novembre,26690190_<dummye>_2.74_2.75,-1.0
inoltre,25323988_e_1.87_1.92,1.0
mentre,19976422_e_3.53_3.56,0.0
le,19552543_e_4.36_4.41,1.0
popolare,20300388_e_2.2_2.24,1.0
ridimensionare,19974599_e_3.81_3.84,1.0
sempre,20272658_e_2.41_2.46,1.0
dicembre,23964620_e_4.21_4.28,1.0
essere,24462492_e_1.69_1.78,0.0
madre,25877201_e_2.29_2.46,1.0
carattere,20172683_e_5.01_5.07,1.0
apparire,20295202_e_4.08_4.18,1.0
bimotore,26690188_e_4.37_4.41,1.0
vivere,20065815_e_3.36_3.4,0.0
inoltre,23308098_e_2.09_2.12,0.0
riparazione,20089615_<dummye>_2.95_2.96,0.0
tre,27233423_e_1.81_1.85,0.0
radere,19190779_e_3.74_3.78,1.0
padre,20022215_<dummye>_0.69_0.7,-1.0
sempre,27117698_e_5.68_5.77,1.0
minore,21507737_e_2.14_2.24,1.0
popolare,20245153_e_1.27_1.32,1.0
fare,17540717_<dummye>_3.01_3.02,0.0
altre,17416237_e_1.53_1.59,1.0
tre,19973609_e_2.57_2.64,1.0
collidere,20292169_e_6.75_6.88,1.0
cambiare,25349791_e_3.16_3.22,0.0
ore,24762821_e_2.02_2.08,0.0
maggiore,20018322_e_2.41_2.48,1.0
popolare,20071603_e_5.85_5.9,1.0
entrare,20042140_e_1.76_1.86,1.0
maggiore,20702850_e_3.61_3.68,1.0
opere,19975198_e_2.49_2.67,1.0
bufere,26943721_e_3.23_3.41,1.0
giocare,20063729_e_4.81_4.86,1.0
l'amore,26722841_e_1.86_1.93,1.0
neppure,19817818_e_1.48_1.51,0.0
offre,22940594_e_2.03_2.06,0.0
giocatore,25530418_e_4.07_4.14,1.0
uccidere,18855210_e_2.43_2.52,1.0
promozione,25383254_e_2.5_2.53,1.0
stagione,27464707_e_1.5_1.54,1.0
ne,20312166_e_3.36_3.41,1.0
tre,23620474_e_2.67_2.74,1.0
l'autore,36931838_e_1.01_1.13,0.0
direttore,19991555_e_4.72_4.77,0.0
come,20090381_e_4.49_4.56,1.0
come,20076871_<dummye>_1.47_1.48,0.0
temperature,25614507_<dummye>_4.09_4.1,1.0
comune,21307292_e_3.06_3.16,1.0
nutre,20352922_e_1.18_1.28,1.0
promotore,20305563_e_1.72_1.77,1.0
inoltre,20243273_e_2.18_2.24,1.0
essere,21577499_<dummye>_4.78_4.79,-1.0
vedere,17854169_e_1.64_1.71,1.0
inoltre,20087947_e_1.71_1.93,1.0
questione,30450161_e_3.56_3.63,0.0
stagione,23552008_e_2.0_2.05,0.0
norme,20266841_e_1.3_1.39,1.0
alcune,19990304_<dummye>_1.01_1.02,-1.0
come,20292639_<dummye>_6.05_6.06,-1.0
come,38736309_<dummye>_3.23_3.24,0.0
carne,26059040_e_2.88_2.96,1.0
alcune,25548605_<dummye>_0.87_0.88,-1.0
moore,21364815_e_0.93_1.13,0.0
essere,17416070_e_1.04_1.52,1.0
tre,20276878_<dummye>_2.53_2.54,0.0
culture,19975574_<dummye>_3.97_3.98,-1.0
particolare,20417583_e_5.6_5.66,0.0
essere,19552557_<dummye>_0.23_0.24,-1.0
sempre,20260885_<dummye>_0.91_0.92,0.0
ottiene,25530417_<dummye>_1.38_1.39,-1.0
disposizione,20021131_<dummye>_1.63_1.64,0.0
giovane,22870256_<dummye>_0.86_0.87,0.0
vedere,19664623_e_1.33_1.44,1.0
titolare,39118486_e_4.68_4.72,1.0
attore,20088822_e_3.8_3.84,0.0
viene,20494292_<dummye>_2.3_2.31,0.0
formazione,19854745_<dummye>_4.87_4.88,0.0
rimane,27635636_<dummye>_3.87_3.88,0.0
colore,37792049_<dummye>_4.34_4.35,-1.0
funzionare,20038593_<dummye>_2.8_2.81,-1.0
alcune,20058030_e_1.68_1.76,1.0
campione,38192092_e_2.57_2.61,0.0
estorsione,26947490_e_2.31_2.35,1.0
impone,20272124_e_3.69_3.73,0.0
avviene,20668838_<dummye>_2.68_2.69,0.0
viene,20040236_<dummye>_0.75_0.76,0.0
rinviene,38051037_<dummye>_3.81_3.82,0.0
profumiere,19995429_<dummye>_3.2_3.21,0.0
ottiene,26047284_<dummye>_1.06_1.07,0.0
missione,26033451_<dummye>_2.0_2.01,0.0
persone,18785731_<dummye>_3.36_3.37,0.0
viene,38051165_<dummye>_4.33_4.34,0.0
viene,23853112_<dummye>_1.98_1.99,0.0
realizzazione,19994219_<dummye>_4.68_4.69,1.0
persone,25183111_<dummye>_0.44_0.45,-1.0
viene,23759667_<dummye>_5.53_5.54,-1.0
associazione,17443233_e_2.02_2.11,1.0
fine,20294363_e_3.44_3.56,1.0
produzione,26539723_e_2.69_2.79,1.0
girone,20041303_e_4.58_4.7,1.0
stagione,22939343_e_1.84_2.08,1.0
tradizione,23837585_e_4.3_4.36,1.0
origine,20010067_e_5.91_5.98,0.0
banchine,18691823_e_3.96_4.07,1.0
cordone,22516073_e_3.52_3.6,1.0
l'androne,18645128_e_2.21_2.3,1.0
napoleone,23609143_e_1.44_1.5,1.0
campione,23630999_e_3.62_3.7,1.0
genere,25468247_e_8.190001_8.31,1.0
versione,21470208_e_1.17_1.25,1.0
arancione,20030116_e_3.03_3.11,1.0
valore,22731077_<dummye>_5.24_5.25,1.0
titolare,26029085_<dummye>_3.88_3.89,0.0
attendere,18768121_<dummye>_1.13_1.14,-1.0
posizione,28979697_<dummye>_1.28_1.29,0.0
finestrone,28766099_e_2.5_2.54,1.0
origine,20928658_e_5.18_5.34,1.0
persone,32295748_<dummye>_4.01_4.02,0.0
direzione,20062219_e_3.42_3.48,0.0
zone,30721901_e_2.1_2.14,0.0
mentre,19059421_<dummye>_1.27_1.28,-1.0
muore,22593937_<dummye>_2.05_2.06,-1.0
giocatore,20077181_<dummye>_0.58_0.59,-1.0
decorazione,25151764_<dummye>_1.84_1.85,0.0
composizione,27202185_<dummye>_2.57_2.58,0.0
colorazione,20245023_<dummye>_1.73_1.74,0.0
essere,21677633_<dummye>_3.37_3.38,0.0
one,35244999_<dummye>_0.15_0.16,-1.0
viene,25183326_<dummye>_1.06_1.07,-1.0
lastre,30559635_<dummye>_3.85_3.86,-1.0
jacques-guillaume,21697901_<dummye>_1.64_1.65,-1.0
registrazione,20198079_<dummye>_2.62_2.63,0.0
misure,20374395_<dummye>_1.27_1.28,0.0
prime,25943734_<dummye>_0.99_1.0,-1.0
opere,27553671_<dummye>_1.4_1.41,1.0
rosone,27669136_<dummye>_2.87_2.88,1.0
essere,32809365_<dummye>_2.51_2.52,1.0
passare,17562618_<dummye>_0.23_0.24,-1.0
visione,32832037_<dummye>_3.06_3.07,-1.0
ribellione,20005981_<dummye>_2.85_2.86,-1.0
oppure,19868179_<dummye>_1.55_1.56,-1.0
nome,20158905_<dummye>_2.72_2.73,-1.0
d'azione,20005622_<dummye>_2.4_2.41,0.0
celebrazione,19972025_<dummye>_1.58_1.59,0.0
popolazione,22439578_<dummye>_2.27_2.28,0.0
canzone,19996136_<dummye>_2.81_2.82,0.0
posizione,19997820_<dummye>_2.98_2.99,0.0
l'insieme,20057572_<dummye>_0.57_0.58,-1.0
frame,20044104_<dummye>_1.48_1.49,0.0
tre,20958944_<dummye>_0.13_0.14,-1.0
tre,25021672_<dummye>_0.3_0.31,-1.0
come,25647990_<dummye>_0.95_0.96,-1.0
inoltre,25507538_<dummye>_1.75_1.76,0.0
clare,37376725_<dummye>_1.43_1.44,-1.0
affermare,17542789_<dummye>_2.02_2.03,1.0
fare,20110358_<dummye>_4.28_4.29,1.0
cesare,20029106_<dummye>_2.33_2.34,0.0
stagione,20041749_e_0.74_2.23,-1.0
viene,25501274_<dummye>_0.17_0.18,-1.0
voltaire,20066793_<dummye>_8.9_8.91,-1.0
termine,20042293_e_1.55_1.65,-1.0
battere,17921796_<dummye>_0.82_0.83,-1.0
come,19552337_<dummye>_0.73_0.74,-1.0
inoltre,20079102_<dummye>_3.16_3.17,-1.0
altre,20065820_<dummye>_0.38_0.39,-1.0
frontone,30429447_<dummye>_3.72_3.73,1.0
conversione,20066563_<dummye>_1.15_1.16,-1.0
vivre,22280978_<dummye>_3.88_3.89,-1.0
vulture,21007821_<dummye>_4.91_4.92,-1.0
oltre,20361882_<dummye>_0.93_0.94,-1.0
are,24229109_<dummye>_3.16_3.17,-1.0
hardcore,20043145_<dummye>_3.34_3.35,-1.0
quartiere,19990595_<dummye>_1.88_1.89,1.0
oppure,24009683_<dummye>_1.2_1.21,-1.0
madame,20307956_<dummye>_1.48_1.49,0.0
costiere,20012442_e_3.41_3.88,1.0
mozione,20014822_e_6.24_6.27,1.0
hardware,19985511_<dummye>_3.8_3.81,-1.0
parlare,30141438_<dummye>_2.88_2.89,1.0
scrivere,20254483_<dummye>_4.03_4.04,1.0
padre,20055947_<dummye>_1.53_1.54,-1.0
scopre,21190798_<dummye>_2.48_2.49,-1.0
prelevare,20250168_<dummye>_2.75_2.76,1.0
viene,27365238_<dummye>_1.3_1.31,-1.0
l'applicazione,18528274_<dummye>_4.74_4.75,0.0
l'azione,20310832_<dummye>_2.53_2.54,0.0
essere,17846677_<dummye>_0.66_0.67,-1.0
ripetizione,22457463_<dummye>_1.18_1.19,-1.0
termine,19990216_<dummye>_0.71_0.72,-1.0
ne,20522181_e_5.17_5.36,1.0
l'ispirazione,17886840_e_1.61_1.91,1.0
collezione,26454555_e_4.7_4.79,1.0
come,31027928_<dummye>_2.73_2.74,-1.0
nome,25491040_<dummye>_1.48_1.49,-1.0
nome,20056140_<dummye>_3.44_3.45,0.0
come,19991525_<dummye>_2.74_2.75,0.0
nome,20236413_<dummye>_2.28_2.29,-1.0
come,20297507_<dummye>_2.24_2.25,1.0
esemplare,32976491_<dummye>_3.47_3.48,-1.0
diventare,20014696_<dummye>_2.44_2.45,1.0
genere,20240124_<dummye>_2.33_2.34,-1.0
software,20251016_<dummye>_3.02_3.03,-1.0
tre,20258793_<dummye>_3.58_3.59,1.0
migliore,18834270_<dummye>_2.22_2.23,0.0
come,17618319_<dummye>_3.48_3.49,-1.0
correre,30032061_<dummye>_4.44_4.45,1.0
essere,30599773_<dummye>_3.16_3.17,-1.0
tre,20072194_<dummye>_1.15_1.16,-1.0
scompare,27779564_<dummye>_2.07_2.08,-1.0
fiume,20291526_<dummye>_1.15_1.16,-1.0
discorrere,17987180_<dummye>_3.68_3.69,1.0
essere,18638079_<dummye>_2.11_2.12,0.0
padre,20039024_<dummye>_0.87_0.88,1.0
altre,25455133_<dummye>_1.05_1.06,-1.0
l'attore,37037841_<dummye>_0.86_0.87,-1.0
oltre,18489903_<dummye>_1.41_1.42,-1.0
scrivere,33634324_<dummye>_4.53_4.54,0.0
altre,32174615_<dummye>_0.5_0.51,-1.0
software,18556159_<dummye>_2.21_2.22,-1.0
oltre,21609886_<dummye>_2.6_2.61,1.0
essere,17452114_<dummye>_3.37_3.38,0.0
trovare,26047963_<dummye>_2.91_2.92,0.0
oltre,32551469_<dummye>_1.24_1.25,-1
dimenticare,18489886_<dummye>_2.99_3.0,1
come,19823511_<dummye>_2.3_2.31,-1
